Timestamp,Open,High,Low,Close,Volume,Funding Rate,Position,Trading PnL,Funding PnL,Total PnL,Equity
2025-07-13T14:00:00+00:00,118705,119473,118388,118838,3539.52252,,0.0,0,0,0,10000
2025-07-13T15:00:00+00:00,118838,119226,118591,118760,1569.86782,,0.0,0,0,0,10000
2025-07-13T16:00:00+00:00,118759,119085,118572,118582,1361.71449,,0.0,0,0,0,10000
2025-07-13T17:00:00+00:00,118581,118915,118473,118752,547.58127,,0.0,0,0,0,10000
2025-07-13T18:00:00+00:00,118751,119131,118648,119069,675.28058,,0.0,0,0,0,10000
2025-07-13T19:00:00+00:00,119068,119604,118977,119022,2146.57609,,0.0,0,0,0,10000
2025-07-13T20:00:00+00:00,119022,119473,118891,119171,991.65948,,0.0,0,0,0,10000
2025-07-13T21:00:00+00:00,119170,119171,118600,118713,1361.43426,,0.0,0,0,0,10000
2025-07-13T22:00:00+00:00,118713,118840,118328,118571,1404.2411,,0.0,0,0,0,10000
2025-07-13T23:00:00+00:00,118570,119250,118439,119133,545.76457,,0.0,0,0,0,10000
2025-07-14T00:00:00+00:00,119133,119550,118970,119124,951.45009,,0.0,0,0,0,10000
2025-07-14T01:00:00+00:00,119130,119288,118959,119149,440.06064,,0.0,0,0,0,10000
2025-07-14T02:00:00+00:00,119148,120118,119019,119751,2636.31475,,0.0,0,0,0,10000
2025-07-14T03:00:00+00:00,119750,121808,119680,120874,4550.48484,,0.0,0,0,0,10000
2025-07-14T04:00:00+00:00,120875,121557,120651,121536,1391.2349,,0.0,0,0,0,10000
2025-07-14T05:00:00+00:00,121529,122857,121257,122579,4128.72793,,0.0,0,0,0,10000
2025-07-14T06:00:00+00:00,122578,122594,122134,122226,1320.0579,,0.0,0,0,0,10000
2025-07-14T07:00:00+00:00,122226,123358,122206,122833,1620.765,,0.0,0,0,0,10000
2025-07-14T08:00:00+00:00,122835,122880,122428,122671,1211.05926,,0.0,0,0,0,10000
2025-07-14T09:00:00+00:00,122671,122680,121968,122066,1263.52848,,0.0,0,0,0,10000
2025-07-14T10:00:00+00:00,122065,122255,121729,122013,1510.15458,,0.0,0,0,0,10000
2025-07-14T11:00:00+00:00,122012,122013,121441,121585,1447.27301,,0.0,0,0,0,10000
2025-07-14T12:00:00+00:00,121585,122045,121524,122016,1096.32838,,0.0,0,0,0,10000
2025-07-14T13:00:00+00:00,122016,122248,121233,121856,3090.073,,0.0,0,0,0,10000
2025-07-14T14:00:00+00:00,121855,122126,120761,121310,3296.99261,,0.0,0,0,0,10000
2025-07-14T15:00:00+00:00,121311,121321,119727,120053,5339.76869,,0.0,0,0,0,10000
2025-07-14T16:00:00+00:00,120054,120491,119392,120430,3254.08134,,0.0,0,0,0,10000
2025-07-14T17:00:00+00:00,120431,120730,119927,120055,2056.25885,,0.0,0,0,0,10000
2025-07-14T18:00:00+00:00,120056,120348,119734,119742,1277.27918,,0.0,0,0,0,10000
2025-07-14T19:00:00+00:00,119741,120248,119701,120065,1571.90114,,0.0,0,0,0,10000
2025-07-14T20:00:00+00:00,120064,120619,119663,120312,1185.66533,,0.0,0,0,0,10000
2025-07-14T21:00:00+00:00,120312,120381,119935,120176,905.20306,,0.0,0,0,0,10000
2025-07-14T22:00:00+00:00,120176,120446,120062,120174,431.34786,,0.0,0,0,0,10000
2025-07-14T23:00:00+00:00,120173,120189,119886,119968,465.30074,,0.0,0,0,0,10000
2025-07-15T00:00:00+00:00,119967,120060,119204,119588,1332.59174,,0.0,0,0,0,10000
2025-07-15T01:00:00+00:00,119589,119634,118555,118655,2244.60223,,0.0,0,0,0,10000
2025-07-15T02:00:00+00:00,118655,119000,118055,118456,3521.12671,,0.0,0,0,0,10000
2025-07-15T03:00:00+00:00,118455,118455,117000,117357,7330.23593,,0.0,0,0,0,10000
2025-07-15T04:00:00+00:00,117356,117653,116324,117635,5882.38071,,0.0,0,0,0,10000
2025-07-15T05:00:00+00:00,117636,117913,116963,117408,3091.88793,,0.0,0,0,0,10000
2025-07-15T06:00:00+00:00,117409,117409,116825,117149,848.04817,,0.0,0,0,0,10000
2025-07-15T07:00:00+00:00,117150,117376,116454,116835,2330.81198,,0.0,0,0,0,10000
2025-07-15T08:00:00+00:00,116836,116932,116365,116839,1516.23043,,0.0,0,0,0,10000
2025-07-15T09:00:00+00:00,116839,117271,116788,116846,1337.22631,,0.0,0,0,0,10000
2025-07-15T10:00:00+00:00,116845,117299,116825,117143,867.07528,,0.0,0,0,0,10000
2025-07-15T11:00:00+00:00,117143,117261,116401,117200,1784.45064,,0.0,0,0,0,10000
2025-07-15T12:00:00+00:00,117200,117551,116449,117286,4062.56057,,0.0,0,0,0,10000
2025-07-15T13:00:00+00:00,117286,118587,117251,118156,4096.81698,,0.0,0,0,0,10000
2025-07-15T14:00:00+00:00,118157,118579,115739,116036,6615.80065,,0.0,0,0,0,10000
2025-07-15T15:00:00+00:00,116037,116802,115769,116466,4583.10874,,0.0,0,0,0,10000
2025-07-15T16:00:00+00:00,116465,117793,116442,117282,5082.21483,,0.0,0,0,0,10000
2025-07-15T17:00:00+00:00,117282,117690,117209,117548,2433.68742,,0.0,0,0,0,10000
2025-07-15T18:00:00+00:00,117548,117561,115969,116776,4097.81109,,0.0,0,0,0,10000
2025-07-15T19:00:00+00:00,116775,117292,116359,116473,1054.04959,,0.0,0,0,0,10000
2025-07-15T20:00:00+00:00,116473,116677,116226,116442,2173.1741,,0.0,0,0,0,10000
2025-07-15T21:00:00+00:00,116443,117673,116389,117625,2594.35165,,0.0,0,0,0,10000
2025-07-15T22:00:00+00:00,117626,117936,117283,117898,1674.10547,,0.0,0,0,0,10000
2025-07-15T23:00:00+00:00,117898,118050,117555,117831,1248.31687,,0.0,0,0,0,10000
2025-07-16T00:00:00+00:00,117831,118291,117493,118241,1377.24646,,0.0,0,0,0,10000
2025-07-16T01:00:00+00:00,118241,118344,117682,117848,1627.44031,,0.0,0,0,0,10000
2025-07-16T02:00:00+00:00,117848,117884,117133,117455,1287.91483,,0.0,0,0,0,10000
2025-07-16T03:00:00+00:00,117455,117665,117344,117623,721.43864,,0.0,0,0,0,10000
2025-07-16T04:00:00+00:00,117624,117847,117394,117758,1154.33562,,0.0,0,0,0,10000
2025-07-16T05:00:00+00:00,117759,118188,117759,118008,1262.25587,,0.0,0,0,0,10000
2025-07-16T06:00:00+00:00,118007,118446,117890,118415,680.32293,,0.0,0,0,0,10000
2025-07-16T07:00:00+00:00,118416,118479,118188,118349,1034.81493,,0.0,0,0,0,10000
2025-07-16T08:00:00+00:00,118350,118958,118287,118861,1621.49979,,0.0,0,0,0,10000
2025-07-16T09:00:00+00:00,118862,119380,118856,119346,2602.03038,,0.0,0,0,0,10000
2025-07-16T10:00:00+00:00,119346,119457,118837,118863,1686.16911,,0.0,0,0,0,10000
2025-07-16T11:00:00+00:00,118863,119036,118745,118868,797.85318,,0.0,0,0,0,10000
2025-07-16T12:00:00+00:00,118867,119174,118678,118714,881.90879,,0.0,0,0,0,10000
2025-07-16T13:00:00+00:00,118713,119016,118295,118779,2354.45731,,0.0,0,0,0,10000
2025-07-16T14:00:00+00:00,118780,119364,118315,119145,2612.57911,,0.0,0,0,0,10000
2025-07-16T15:00:00+00:00,119145,119900,118455,119171,6007.8688,,0.0,0,0,0,10000
2025-07-16T16:00:00+00:00,119172,119423,118590,119383,1409.36295,,0.0,0,0,0,10000
2025-07-16T17:00:00+00:00,119384,119775,119051,119170,2633.72369,,0.0,0,0,0,10000
2025-07-16T18:00:00+00:00,119169,120029,119000,119602,2083.62086,,0.0,0,0,0,10000
2025-07-16T19:00:00+00:00,119604,119735,118918,119335,1350.29233,,0.0,0,0,0,10000
2025-07-16T20:00:00+00:00,119335,120042,119053,120007,1402.13391,,0.0,0,0,0,10000
2025-07-16T21:00:00+00:00,120008,120182,119304,119395,1559.85334,,0.0,0,0,0,10000
2025-07-16T22:00:00+00:00,119394,119594,118653,118724,1484.29968,,0.0,0,0,0,10000
2025-07-16T23:00:00+00:00,118724,118921,118477,118720,1069.93601,,0.0,0,0,0,10000
2025-07-17T00:00:00+00:00,118719,119274,118692,118977,1123.25087,,0.0,0,0,0,10000
2025-07-17T01:00:00+00:00,118976,119168,117675,118212,3101.50258,,0.0,0,0,0,10000
2025-07-17T02:00:00+00:00,118213,118588,118061,118375,1311.69996,,0.0,0,0,0,10000
2025-07-17T03:00:00+00:00,118375,118400,117810,118189,1005.7415,,0.0,0,0,0,10000
2025-07-17T04:00:00+00:00,118189,118550,118011,118549,497.6288,,0.0,0,0,0,10000
2025-07-17T05:00:00+00:00,118549,118695,118281,118643,534.83354,,0.0,0,0,0,10000
2025-07-17T06:00:00+00:00,118644,118829,118390,118529,549.04214,,0.0,0,0,0,10000
2025-07-17T07:00:00+00:00,118529,118628,117900,118398,968.47198,,0.0,0,0,0,10000
2025-07-17T08:00:00+00:00,118399,118512,118164,118414,531.19821,,0.0,0,0,0,10000
2025-07-17T09:00:00+00:00,118415,119295,118340,118860,1556.47196,,0.0,0,0,0,10000
2025-07-17T10:00:00+00:00,118860,118968,118309,118427,941.46642,,0.0,0,0,0,10000
2025-07-17T11:00:00+00:00,118426,118483,118051,118061,715.10497,,0.0,0,0,0,10000
2025-07-17T12:00:00+00:00,118060,118363,117550,118030,2919.31653,,0.0,0,0,0,10000
2025-07-17T13:00:00+00:00,118029,118560,117628,118395,1574.05299,,0.0,0,0,0,10000
2025-07-17T14:00:00+00:00,118395,118915,118270,118884,1239.70229,,0.0,0,0,0,10000
2025-07-17T15:00:00+00:00,118878,119187,118436,118963,1098.31352,,0.0,0,0,0,10000
2025-07-17T16:00:00+00:00,118962,119038,118400,118612,1280.24436,,0.0,0,0,0,10000
2025-07-17T17:00:00+00:00,118623,119445,118573,119363,1146.51164,,0.0,0,0,0,10000
2025-07-17T18:00:00+00:00,119364,119905,119315,119676,1895.0199,,0.0,0,0,0,10000
2025-07-17T19:00:00+00:00,119677,120000,118880,119011,1806.19623,,0.0,0,0,0,10000
2025-07-17T20:00:00+00:00,119012,119520,118462,119518,2899.77341,,0.0,0,0,0,10000
2025-07-17T21:00:00+00:00,119518,121097,119518,120380,6131.83068,,0.0,0,0,0,10000
2025-07-17T22:00:00+00:00,120380,120849,119604,119905,1740.82592,,0.0,0,0,0,10000
2025-07-17T23:00:00+00:00,119892,120014,119261,119278,2048.07127,,0.0,0,0,0,10000
2025-07-18T00:00:00+00:00,119279,119877,119091,119839,2154.25039,,0.0,0,0,0,10000
2025-07-18T01:00:00+00:00,119842,120888,119757,120453,2219.26632,,0.0,0,0,0,10000
2025-07-18T02:00:00+00:00,120454,120485,119969,120198,1637.8962,,0.0,0,0,0,10000
2025-07-18T03:00:00+00:00,120198,120610,120044,120312,697.66424,,0.0,0,0,0,10000
2025-07-18T04:00:00+00:00,120323,120585,119838,120514,974.69821,,0.0,0,0,0,10000
2025-07-18T05:00:00+00:00,120514,120740,120299,120678,1554.802,,0.0,0,0,0,10000
2025-07-18T06:00:00+00:00,120679,120931,120165,120342,954.68665,,0.0,0,0,0,10000
2025-07-18T07:00:00+00:00,120342,120498,119409,119466,1929.31552,,0.0,0,0,0,10000
2025-07-18T08:00:00+00:00,119466,119585,118472,118734,2180.6814,,0.0,0,0,0,10000
2025-07-18T09:00:00+00:00,118734,119082,118550,118979,975.95832,,0.0,0,0,0,10000
2025-07-18T10:00:00+00:00,118979,119380,118600,119351,889.47429,,0.0,0,0,0,10000
2025-07-18T11:00:00+00:00,119351,119395,118870,119270,558.98585,,0.0,0,0,0,10000
2025-07-18T12:00:00+00:00,119270,119601,119229,119557,577.77873,,0.0,0,0,0,10000
2025-07-18T13:00:00+00:00,119555,119555,118525,118797,3451.39388,,0.0,0,0,0,10000
2025-07-18T14:00:00+00:00,118804,119288,117300,118146,7129.03671,,0.0,0,0,0,10000
2025-07-18T15:00:00+00:00,118147,118284,117441,117875,3395.75216,,0.0,0,0,0,10000
2025-07-18T16:00:00+00:00,117873,118073,117488,117558,1081.65253,,0.0,0,0,0,10000
2025-07-18T17:00:00+00:00,117559,118018,117359,117621,769.33393,,0.0,0,0,0,10000
2025-07-18T18:00:00+00:00,117621,117751,117286,117333,648.67178,,0.0,0,0,0,10000
2025-07-18T19:00:00+00:00,117334,117894,117063,117378,1199.16302,,0.0,0,0,0,10000
2025-07-18T20:00:00+00:00,117379,117558,116802,117401,2202.29437,,0.0,0,0,0,10000
2025-07-18T21:00:00+00:00,117400,117888,117358,117666,499.05764,,0.0,0,0,0,10000
2025-07-18T22:00:00+00:00,117666,117974,117387,117695,708.78063,,0.0,0,0,0,10000
2025-07-18T23:00:00+00:00,117695,118038,117459,117947,918.59356,,0.0,0,0,0,10000
2025-07-19T00:00:00+00:00,117946,118048,117673,117732,989.6661,,0.0,0,0,0,10000
2025-07-19T01:00:00+00:00,117730,118121,117606,118043,491.85115,,0.0,0,0,0,10000
2025-07-19T02:00:00+00:00,118044,118307,117940,118212,661.38768,,0.0,0,0,0,10000
2025-07-19T03:00:00+00:00,118212,118388,118130,118345,667.98734,,0.0,0,0,0,10000
2025-07-19T04:00:00+00:00,118345,118372,118110,118153,233.48844,,0.0,0,0,0,10000
2025-07-19T05:00:00+00:00,118153,118300,118066,118228,113.56319,,0.0,0,0,0,10000
2025-07-19T06:00:00+00:00,118227,118296,118087,118189,156.28954,,0.0,0,0,0,10000
2025-07-19T07:00:00+00:00,118189,118368,118172,118198,345.33602,,0.0,0,0,0,10000
2025-07-19T08:00:00+00:00,118199,118295,117932,118109,702.7892,,0.0,0,0,0,10000
2025-07-19T09:00:00+00:00,118109,118349,118090,118232,128.05018,,0.0,0,0,0,10000
2025-07-19T10:00:00+00:00,118233,118464,118232,118441,218.6974,,0.0,0,0,0,10000
2025-07-19T11:00:00+00:00,118441,118494,118189,118337,376.56582,,0.0,0,0,0,10000
2025-07-19T12:00:00+00:00,118336,118336,118114,118246,429.97365,,0.0,0,0,0,10000
2025-07-19T13:00:00+00:00,118247,118326,118102,118202,165.71107,,0.0,0,0,0,10000
2025-07-19T14:00:00+00:00,118203,118230,117629,117660,1195.08992,,0.0,0,0,0,10000
2025-07-19T15:00:00+00:00,117661,118249,117656,118069,622.01785,,0.0,0,0,0,10000
2025-07-19T16:00:00+00:00,118069,118165,117855,117964,221.19063,,0.0,0,0,0,10000
2025-07-19T17:00:00+00:00,117967,117990,117736,117810,257.66226,,0.0,0,0,0,10000
2025-07-19T18:00:00+00:00,117810,118035,117752,117848,151.27726,,0.0,0,0,0,10000
2025-07-19T19:00:00+00:00,117848,118164,117590,118013,985.41229,,0.0,0,0,0,10000
2025-07-19T20:00:00+00:00,118013,118158,117674,117704,315.98581,,0.0,0,0,0,10000
2025-07-19T21:00:00+00:00,117705,117830,117280,117708,1318.475,,0.0,0,0,0,10000
2025-07-19T22:00:00+00:00,117709,117865,117535,117809,228.18738,,0.0,0,0,0,10000
2025-07-19T23:00:00+00:00,117808,117949,117740,117880,420.75475,,0.0,0,0,0,10000
2025-07-20T00:00:00+00:00,117880,118016,117659,117951,240.05776,,0.0,0,0,0,10000
2025-07-20T01:00:00+00:00,117951,118156,117912,117951,200.78866,,0.0,0,0,0,10000
2025-07-20T02:00:00+00:00,117950,118048,117785,118009,509.12977,,0.0,0,0,0,10000
2025-07-20T03:00:00+00:00,118010,118199,117755,117993,402.29591,,0.0,0,0,0,10000
2025-07-20T04:00:00+00:00,117993,118150,117913,117983,152.71267,,0.0,0,0,0,10000
2025-07-20T05:00:00+00:00,117984,118001,117821,117868,252.63438,,0.0,0,0,0,10000
2025-07-20T06:00:00+00:00,117869,117929,117788,117861,132.99393,,0.0,0,0,0,10000
2025-07-20T07:00:00+00:00,117860,118330,117860,118084,1160.41265,,0.0,0,0,0,10000
2025-07-20T08:00:00+00:00,118085,118326,118084,118213,957.4827,,0.0,0,0,0,10000
2025-07-20T09:00:00+00:00,118217,118344,117964,117970,381.35584,,0.0,0,0,0,10000
2025-07-20T10:00:00+00:00,117969,118065,117938,117959,142.76848,,0.0,0,0,0,10000
2025-07-20T11:00:00+00:00,117960,118153,117876,117946,526.03856,,0.0,0,0,0,10000
2025-07-20T12:00:00+00:00,117945,118258,117779,118160,885.99133,,0.0,0,0,0,10000
2025-07-20T13:00:00+00:00,118160,118476,118144,118469,932.53756,,0.0,0,0,0,10000
2025-07-20T14:00:00+00:00,118470,118874,118353,118543,1311.04176,,0.0,0,0,0,10000
2025-07-20T15:00:00+00:00,118544,118850,118429,118751,618.79029,,0.0,0,0,0,10000
2025-07-20T16:00:00+00:00,118752,118948,118538,118609,762.64658,,0.0,0,0,0,10000
2025-07-20T17:00:00+00:00,118608,118609,118022,118096,1134.71767,,0.0,0,0,0,10000
2025-07-20T18:00:00+00:00,118097,118534,118097,118451,530.76155,,0.0,0,0,0,10000
2025-07-20T19:00:00+00:00,118450,118660,118232,118232,438.74001,,0.0,0,0,0,10000
2025-07-20T20:00:00+00:00,118233,118362,117908,118173,880.87104,,0.0,0,0,0,10000
2025-07-20T21:00:00+00:00,118173,118243,117895,118086,831.19702,,0.0,0,0,0,10000
2025-07-20T22:00:00+00:00,118086,118129,116541,117556,3226.12358,,0.0,0,0,0,10000
2025-07-20T23:00:00+00:00,117557,117638,116980,117313,1314.66848,,0.0,0,0,0,10000
2025-07-21T00:00:00+00:00,117324,117432,116572,117415,1740.34718,,0.0,0,0,0,10000
2025-07-21T01:00:00+00:00,117415,117497,116850,117370,496.93144,,0.0,0,0,0,10000
2025-07-21T02:00:00+00:00,117371,118248,117370,118248,1093.62218,,0.0,0,0,0,10000
2025-07-21T03:00:00+00:00,118248,118671,118195,118467,992.13971,,0.0,0,0,0,10000
2025-07-21T04:00:00+00:00,118467,118724,118336,118393,496.67308,,0.0,0,0,0,10000
2025-07-21T05:00:00+00:00,118393,118505,118241,118500,437.2365,,0.0,0,0,0,10000
2025-07-21T06:00:00+00:00,118499,119319,118353,119236,1751.829,,0.0,0,0,0,10000
2025-07-21T07:00:00+00:00,119237,119721,119231,119437,917.56897,,0.0,0,0,0,10000
2025-07-21T08:00:00+00:00,119437,119585,118939,119100,715.68043,,0.0,0,0,0,10000
2025-07-21T09:00:00+00:00,119101,119189,118624,118791,609.55832,,0.0,0,0,0,10000
2025-07-21T10:00:00+00:00,118792,118905,118434,118658,647.6998,,0.0,0,0,0,10000
2025-07-21T11:00:00+00:00,118659,118888,118148,118148,656.85803,,0.0,0,0,0,10000
2025-07-21T12:00:00+00:00,118148,118682,117854,118264,1102.85381,,0.0,0,0,0,10000
2025-07-21T13:00:00+00:00,118264,119187,117970,118917,1252.07773,,0.0,0,0,0,10000
2025-07-21T14:00:00+00:00,118917,119283,118500,118885,1527.29019,,0.0,0,0,0,10000
2025-07-21T15:00:00+00:00,118885,119200,118341,118411,938.08291,,0.0,0,0,0,10000
2025-07-21T16:00:00+00:00,118411,118481,117546,117885,2131.32966,,0.0,0,0,0,10000
2025-07-21T17:00:00+00:00,117886,118191,117374,117901,1912.59495,,0.0,0,0,0,10000
2025-07-21T18:00:00+00:00,117901,118258,117121,117174,2405.27806,,0.0,0,0,0,10000
2025-07-21T19:00:00+00:00,117174,117610,116697,116812,3226.83047,,0.0,0,0,0,10000
2025-07-21T20:00:00+00:00,116810,117300,116688,116981,1313.10375,,0.0,0,0,0,10000
2025-07-21T21:00:00+00:00,116981,117442,116895,117283,1074.6312,,0.0,0,0,0,10000
2025-07-21T22:00:00+00:00,117282,117747,117176,117404,1348.42697,,0.0,0,0,0,10000
2025-07-21T23:00:00+00:00,117405,117590,117130,117430,1595.02298,,0.0,0,0,0,10000
2025-07-22T00:00:00+00:00,117430,117570,117081,117165,816.41252,,0.0,0,0,0,10000
2025-07-22T01:00:00+00:00,117166,118039,116165,117820,4900.23957,,0.0,0,0,0,10000
2025-07-22T02:00:00+00:00,117820,117882,117025,117102,1268.09883,,0.0,0,0,0,10000
2025-07-22T03:00:00+00:00,117103,117348,116762,117293,1647.45868,,0.0,0,0,0,10000
2025-07-22T04:00:00+00:00,117293,117430,116616,116622,1138.89111,,0.0,0,0,0,10000
2025-07-22T05:00:00+00:00,116622,117437,116622,117379,1797.14272,,0.0,0,0,0,10000
2025-07-22T06:00:00+00:00,117380,117907,117337,117907,741.6358,,0.0,0,0,0,10000
2025-07-22T07:00:00+00:00,117906,118719,117846,118058,3421.26931,,0.0,0,0,0,10000
2025-07-22T08:00:00+00:00,118058,118443,117538,118364,2261.63969,,0.0,0,0,0,10000
2025-07-22T09:00:00+00:00,118363,118764,117954,118480,1140.20159,,0.0,0,0,0,10000
2025-07-22T10:00:00+00:00,118481,119060,118400,119060,759.93206,,0.0,0,0,0,10000
2025-07-22T11:00:00+00:00,119060,119300,118888,119249,1656.9544,,0.0,0,0,0,10000
2025-07-22T12:00:00+00:00,119250,119500,119119,119335,1612.26022,,0.0,0,0,0,10000
2025-07-22T13:00:00+00:00,119336,119709,118084,118240,3281.31675,,0.0,0,0,0,10000
2025-07-22T14:00:00+00:00,118235,119240,117615,119165,4035.41905,,0.0,0,0,0,10000
2025-07-22T15:00:00+00:00,119165,119321,118794,119001,1718.11691,,0.0,0,0,0,10000
2025-07-22T16:00:00+00:00,119001,119474,118720,118778,809.53164,,0.0,0,0,0,10000
2025-07-22T17:00:00+00:00,118779,119336,118476,119335,2015.04221,,0.0,0,0,0,10000
2025-07-22T18:00:00+00:00,119335,120306,119161,119859,2963.30353,,0.0,0,0,0,10000
2025-07-22T19:00:00+00:00,119860,120027,119171,119377,2139.10578,,0.0,0,0,0,10000
2025-07-22T20:00:00+00:00,119385,120001,119292,119801,1241.96425,,0.0,0,0,0,10000
2025-07-22T21:00:00+00:00,119801,119870,119501,119501,458.05015,,0.0,0,0,0,10000
2025-07-22T22:00:00+00:00,119502,120161,119501,119962,1360.47365,,0.0,0,0,0,10000
2025-07-22T23:00:00+00:00,119962,120386,119945,120098,1579.02206,,0.0,0,0,0,10000
2025-07-23T00:00:00+00:00,120098,120244,119610,119657,1600.60911,,0.0,0,0,0,10000
2025-07-23T01:00:00+00:00,119657,119800,119517,119601,411.65167,,0.0,0,0,0,10000
2025-07-23T02:00:00+00:00,119602,119649,119076,119196,916.6722,,0.0,0,0,0,10000
2025-07-23T03:00:00+00:00,119196,119217,118601,118705,811.71123,,0.0,0,0,0,10000
2025-07-23T04:00:00+00:00,118705,119080,118665,119079,856.41916,,0.0,0,0,0,10000
2025-07-23T05:00:00+00:00,119080,119113,118723,118742,352.00865,,0.0,0,0,0,10000
2025-07-23T06:00:00+00:00,118742,118816,118479,118519,1057.47985,,0.0,0,0,0,10000
2025-07-23T07:00:00+00:00,118519,118703,118311,118434,1368.31999,,0.0,0,0,0,10000
2025-07-23T08:00:00+00:00,118435,118639,118317,118495,445.23035,,0.0,0,0,0,10000
2025-07-23T09:00:00+00:00,118494,118545,118000,118103,1015.56246,,0.0,0,0,0,10000
2025-07-23T10:00:00+00:00,118104,118487,117905,118479,1202.84025,,0.0,0,0,0,10000
2025-07-23T11:00:00+00:00,118479,118740,118236,118639,1045.04697,,0.0,0,0,0,10000
2025-07-23T12:00:00+00:00,118639,118778,117910,118093,1782.5386,,0.0,0,0,0,10000
2025-07-23T13:00:00+00:00,118091,118322,117400,117464,2575.90663,,0.0,0,0,0,10000
2025-07-23T14:00:00+00:00,117463,118307,117365,118307,1326.87672,,0.0,0,0,0,10000
2025-07-23T15:00:00+00:00,118306,118800,117906,118668,1277.78388,,0.0,0,0,0,10000
2025-07-23T16:00:00+00:00,118668,118668,117631,117823,1408.10919,,0.0,0,0,0,10000
2025-07-23T17:00:00+00:00,117823,118217,117414,118205,1667.82261,,0.0,0,0,0,10000
2025-07-23T18:00:00+00:00,118210,118486,118108,118474,584.76286,,0.0,0,0,0,10000
2025-07-23T19:00:00+00:00,118474,118558,118322,118482,518.19723,,0.0,0,0,0,10000
2025-07-23T20:00:00+00:00,118485,118565,117667,118000,1374.20072,,0.0,0,0,0,10000
2025-07-23T21:00:00+00:00,118000,118287,117478,118278,1194.33225,,0.0,0,0,0,10000
2025-07-23T22:00:00+00:00,118279,118729,118032,118655,735.20028,,0.0,0,0,0,10000
2025-07-23T23:00:00+00:00,118655,118835,118481,118825,949.56042,,0.0,0,0,0,10000
2025-07-24T00:00:00+00:00,118826,119200,118640,119151,1030.26172,,0.0,0,0,0,10000
2025-07-24T01:00:00+00:00,119150,119191,118874,119186,664.67005,,0.0,0,0,0,10000
2025-07-24T02:00:00+00:00,119185,119186,118896,119037,466.656,,0.0,0,0,0,10000
2025-07-24T03:00:00+00:00,119037,119352,118588,118600,559.42089,,0.0,0,0,0,10000
2025-07-24T04:00:00+00:00,118599,118688,117930,118043,928.66258,,0.0,0,0,0,10000
2025-07-24T05:00:00+00:00,118042,118059,117553,117670,1574.77495,,0.0,0,0,0,10000
2025-07-24T06:00:00+00:00,117670,117882,117384,117492,2299.23228,,0.0,0,0,0,10000
2025-07-24T07:00:00+00:00,117492,118515,117103,118430,2430.27507,,0.0,0,0,0,10000
2025-07-24T08:00:00+00:00,118430,118850,118251,118783,1423.91743,,0.0,0,0,0,10000
2025-07-24T09:00:00+00:00,118784,118843,118327,118525,487.16956,,0.0,0,0,0,10000
2025-07-24T10:00:00+00:00,118526,118695,117974,118417,866.89188,,0.0,0,0,0,10000
2025-07-24T11:00:00+00:00,118417,118793,118343,118643,870.06093,,0.0,0,0,0,10000
2025-07-24T12:00:00+00:00,118644,118771,118331,118562,658.76639,,0.0,0,0,0,10000
2025-07-24T13:00:00+00:00,118563,118751,118251,118267,750.68646,,0.0,0,0,0,10000
2025-07-24T14:00:00+00:00,118268,119227,117891,119155,2942.85056,,0.0,0,0,0,10000
2025-07-24T15:00:00+00:00,119155,119571,118701,119178,1805.24697,,0.0,0,0,0,10000
2025-07-24T16:00:00+00:00,119179,119300,118402,118606,1608.53519,,0.0,0,0,0,10000
2025-07-24T17:00:00+00:00,118607,119399,118560,119198,933.60632,,0.0,0,0,0,10000
2025-07-24T18:00:00+00:00,119198,119494,118981,119121,905.83767,,0.0,0,0,0,10000
2025-07-24T19:00:00+00:00,119122,119417,118978,119027,511.93912,,0.0,0,0,0,10000
2025-07-24T20:00:00+00:00,119026,119069,118805,118806,565.51138,,0.0,0,0,0,10000
2025-07-24T21:00:00+00:00,118806,118878,118570,118614,457.9157,,0.0,0,0,0,10000
2025-07-24T22:00:00+00:00,118614,118711,118233,118349,730.18597,,0.0,0,0,0,10000
2025-07-24T23:00:00+00:00,118349,118525,118220,118378,917.11456,,0.0,0,0,0,10000
2025-07-25T00:00:00+00:00,118379,118530,117677,117733,1647.73381,,0.0,0,0,0,10000
2025-07-25T01:00:00+00:00,117733,117848,117300,117456,1966.36261,,0.0,0,0,0,10000
2025-07-25T02:00:00+00:00,117456,117474,116400,116410,5167.14861,,0.0,0,0,0,10000
2025-07-25T03:00:00+00:00,116410,116498,115400,115541,7885.43797,,0.0,0,0,0,10000
2025-07-25T04:00:00+00:00,115540,116267,115233,116214,4596.71283,,0.0,0,0,0,10000
2025-07-25T05:00:00+00:00,116214,116214,115396,115629,2879.99465,,0.0,0,0,0,10000
2025-07-25T06:00:00+00:00,115630,115634,115315,115436,713.47658,,0.0,0,0,0,10000
2025-07-25T07:00:00+00:00,115435,116096,114860,115473,4586.57718,,0.0,0,0,0,10000
2025-07-25T08:00:00+00:00,115474,116163,115172,115340,3474.26592,,0.0,0,0,0,10000
2025-07-25T09:00:00+00:00,115341,116150,115086,116129,3502.85209,,0.0,0,0,0,10000
2025-07-25T10:00:00+00:00,116129,116596,116080,116381,1564.2487,,0.0,0,0,0,10000
2025-07-25T11:00:00+00:00,116381,116823,116381,116599,1393.24124,,0.0,0,0,0,10000
2025-07-25T12:00:00+00:00,116600,116710,116002,116167,1516.52327,,0.0,0,0,0,10000
